1 2 3 4 5 6 7 8 9 10
-0.207514596166823 -0.181172499406593 -0.181113350670143 -0.18109672888449 -0.181086380395831 -0.181078059970241 -0.181070982989735 -0.181064876642428 -0.181059572243383 -0.181054936968042
-1.04237464138436 -0.978578708912471 -0.978096346977882 -0.978051142897347 -0.978046296085911 -0.978045429416002 -0.978045139372967 -0.978045014856044 -0.978044958650881 -0.97804493238472
-2.09444097319563 -2.01328636698889 -2.01253627698683 -2.01245361216513 -2.01241316561148 -2.01239408625554 -2.01238538281909 -2.01238152056771 -2.01237984489665 -2.01237913129999
-0.207514596416069 -0.181172508073801 -0.1811133593322 -0.181096737548258 -0.181086389059775 -0.181078068633702 -0.181070991652536 -0.181064885304607 -0.181059580905077 -0.181054945629421
-1.04237464703953 -0.978578754790401 -0.978096392951508 -0.978051188882192 -0.978046342072249 -0.978045475402477 -0.978045185359363 -0.978045060842366 -0.978045004637183 -0.978044978371047
-2.094440991574 -2.01328645274099 -2.01253636310609 -2.0124536983309 -2.01241325179992 -2.01239417245494 -2.0123854690236 -2.01238160677454 -2.01237993110452 -2.01237921750832
