3,0.00403075,0.126398
4,0.004995,0.2096315
5,0.0075975,0.25047825
6,0.0096645,0.312352
7,0.01120975,0.3743305
8,0.01171975,0.437253
9,0.01411525,0.498398
10,0.0164945,0.567915
11,0.01615975,0.62578975
12,0.019283,0.702606
13,0.0199015,0.74702425
14,0.022709,0.81091975
15,0.024104,0.874099
