1 -1.86122742375773 -1.86122746978793
2 -1.8606492924955 -1.86064933848748
3 -1.860586005156 -1.86058605115044
4 -1.86057829087622 -1.86057833687232
5 -1.86057630940631 -1.86057635540309
6 -1.86057537128798 -1.86057541728508
7 -1.86057485037879 -1.86057489637607
8 -1.8605745478611 -1.86057459385849
9 -1.86057436949216 -1.86057441548961
10 -1.86057426398777 -1.86057430998526
