1 2 3 4 5 6 7 8 9 10
-0.175891055554488 -0.175800640442679 -0.175734137231837 -0.175680477276685 -0.175635947610049 -0.175598338225328 -0.175566166164683 -0.175538364149832 -0.175514128835069 -0.175492837225976
-0.955142404049526 -0.954873780565783 -0.95474126592783 -0.95465215056047 -0.954588270590261 -0.954540631733014 -0.954504281321843 -0.954476197004912 -0.954454355621806 -0.95443730839014
-1.97013806792931 -1.9693596160598 -1.9692276444454 -1.96917587469492 -1.96914606120686 -1.96912804114865 -1.96911714447748 -1.96911058080366 -1.96910664564517 -1.96910429666956
-0.175891055554488 -0.175800640442679 -0.175734137231837 -0.175680477276685 -0.175635947610049 -0.175598338225328 -0.175566166164683 -0.175538364149832 -0.175514128835069 -0.175492837225976
-0.955142404049526 -0.954873780565783 -0.95474126592783 -0.95465215056047 -0.954588270590261 -0.954540631733014 -0.954504281321842 -0.954476197004912 -0.954454355621806 -0.95443730839014
-1.97013806792931 -1.9693596160598 -1.9692276444454 -1.96917587469492 -1.96914606120686 -1.96912804114865 -1.96911714447748 -1.96911058080366 -1.96910664564517 -1.96910429666956
